cod_mun;Ano;n1;n2;n3
220545;2016;3,00;0,01;0,00
220550;2016;19,00;0,01;0,00
220551;2016;2,00;0,01;0,00
220552;2016;3,00;0,01;0,00
220553;2016;2,00;0,01;0,00
220555;2016;4,00;0,01;0,00
220557;2016;2,00;0,01;0,00
220556;2016;2,00;0,01;0,00
220558;2016;2,00;0,01;0,00
220559;2016;2,00;0,01;0,00
220554;2016;1,00;0,01;0,00
220560;2016;3,00;0,01;0,00
220570;2016;14,00;0,01;0,00
220580;2016;12,00;0,01;0,00
220585;2016;4,00;0,01;0,00
220590;2016;3,00;0,01;0,00
220595;2016;4,00;0,01;0,00
220600;2016;2,00;0,01;0,00
220605;2016;3,00;0,01;0,00
220610;2016;5,00;0,01;0,00
220620;2016;14,00;0,01;0,00
220630;2016;1,00;0,01;0,00
220635;2016;3,00;0,01;0,00
220640;2016;5,00;0,01;0,00
220650;2016;4,00;0,01;0,00
220660;2016;5,00;0,01;0,00
220665;2016;2,00;0,01;0,00
220667;2016;3,00;0,01;0,00
220669;2016;4,00;0,01;0,00
220670;2016;4,00;0,01;0,00
220672;2016;4,00;0,01;0,00
220675;2016;2,00;0,01;0,00
220680;2016;4,00;0,01;0,00
220795;2016;2,00;0,01;0,00
220690;2016;3,00;0,01;0,00
220695;2016;2,00;0,01;0,00
220700;2016;13,00;0,01;0,00
220710;2016;1,00;0,01;0,00
220720;2016;3,00;0,01;0,00
220730;2016;2,00;0,01;0,00
220735;2016;2,00;0,01;0,00
220740;2016;2,00;0,01;0,00
220750;2016;7,00;0,01;0,00
220755;2016;1,00;0,01;0,00
220760;2016;5,00;0,01;0,00
220770;2016;39,00;0,01;0,00
220775;2016;2,00;0,01;0,00
220777;2016;3,00;0,01;0,00
220779;2016;2,00;0,01;0,00
220780;2016;10,00;0,01;0,00
220785;2016;2,00;0,01;0,00
220790;2016;15,00;0,01;0,00
220793;2016;2,00;0,01;0,00
220800;2016;36,00;0,01;0,00
220810;2016;6,00;0,01;0,00
220820;2016;7,00;0,01;0,00
220830;2016;12,00;0,01;0,00
220840;2016;25,00;0,01;0,00
220850;2016;6,00;0,01;0,00
220855;2016;1,00;0,01;0,00
220860;2016;2,00;0,01;0,00
220865;2016;4,00;0,01;0,00
220870;2016;4,00;0,01;0,00
220880;2016;9,00;0,01;0,00
220885;2016;2,00;0,01;0,00
220887;2016;2,00;0,01;0,00
220890;2016;4,00;0,01;0,00
220900;2016;3,00;0,01;0,00
220910;2016;3,00;0,01;0,00
220915;2016;2,00;0,01;0,00
220920;2016;3,00;0,01;0,00
220930;2016;2,00;0,01;0,00
220937;2016;3,00;0,01;0,00
220935;2016;2,00;0,01;0,00
220940;2016;3,00;0,01;0,00
220945;2016;1,00;0,01;0,00
220950;2016;2,00;0,01;0,00
220955;2016;2,00;0,01;0,00
220960;2016;1,00;0,01;0,00
220965;2016;3,00;0,01;0,00
220970;2016;3,00;0,01;0,00
220975;2016;0,00;0,01;0,00
220980;2016;2,00;0,01;0,00
220985;2016;2,00;0,01;0,00
220987;2016;3,00;0,01;0,00
220990;2016;3,00;0,01;0,00
220995;2016;2,00;0,01;0,00
220997;2016;4,00;0,01;0,00
221000;2016;10,00;0,01;0,00
221005;2016;3,00;0,01;0,00
221010;2016;2,00;0,01;0,00
221020;2016;3,00;0,01;0,00
221030;2016;3,00;0,01;0,00
221035;2016;2,00;0,01;0,00
221037;2016;1,00;0,01;0,00
221038;2016;1,00;0,01;0,00
221039;2016;1,00;0,01;0,00
221040;2016;9,00;0,01;0,00
221050;2016;7,00;0,01;0,00
221060;2016;13,00;0,01;0,00
221062;2016;2,00;0,01;0,00
221063;2016;2,00;0,01;0,00
221065;2016;5,00;0,01;0,00
221070;2016;7,00;0,01;0,00
221080;2016;6,00;0,01;0,00
221090;2016;2,00;0,01;0,00
221093;2016;3,00;0,01;0,00
221095;2016;1,00;0,01;0,00
221097;2016;1,00;0,01;0,00
221100;2016;256,00;0,01;0,00
221110;2016;16,00;0,01;0,00
221120;2016;10,00;0,01;0,00
221130;2016;10,00;0,01;0,00
221135;2016;2,00;0,01;0,00
221140;2016;2,00;0,01;0,00
221150;2016;1,00;0,01;0,00
221160;2016;1,00;0,01;0,00
221170;2016;2,00;0,01;0,00
230010;2016;5,00;0,01;0,00
230015;2016;6,00;0,01;0,00
230020;2016;26,00;0,01;0,00
230030;2016;21,00;0,01;0,00
230040;2016;6,00;0,01;0,00
230050;2016;4,00;0,01;0,00
230060;2016;3,00;0,01;0,00
230070;2016;6,00;0,01;0,00
230075;2016;12,00;0,01;0,00
230080;2016;3,00;0,01;0,00
230090;2016;6,00;0,01;0,00
230100;2016;28,00;0,01;0,00
230110;2016;20,00;0,01;0,00
230120;2016;10,00;0,01;0,00
230125;2016;4,00;0,01;0,00
230130;2016;8,00;0,01;0,00
230140;2016;6,00;0,01;0,00
230150;2016;4,00;0,01;0,00
230160;2016;9,00;0,01;0,00
230170;2016;12,00;0,01;0,00
230180;2016;3,00;0,01;0,00
230185;2016;5,00;0,01;0,00
230190;2016;22,00;0,01;0,00
230195;2016;8,00;0,01;0,00
230200;2016;9,00;0,01;0,00
230205;2016;6,00;0,01;0,00
230210;2016;10,00;0,01;0,00
230220;2016;14,00;0,01;0,00
230230;2016;9,00;0,01;0,00
230240;2016;10,00;0,01;0,00
230250;2016;20,00;0,01;0,00
230260;2016;17,00;0,01;0,00
230270;2016;9,00;0,01;0,00
230280;2016;18,00;0,01;0,00
230290;2016;7,00;0,01;0,00
230300;2016;7,00;0,01;0,00
230310;2016;9,00;0,01;0,00
230320;2016;11,00;0,01;0,00
230330;2016;8,00;0,01;0,00
230340;2016;10,00;0,01;0,00
230350;2016;22,00;0,01;0,00
230360;2016;7,00;0,01;0,00
230365;2016;2,00;0,01;0,00
230370;2016;57,00;0,01;0,00
230380;2016;10,00;0,01;0,00
230390;2016;6,00;0,01;0,00
230393;2016;6,00;0,01;0,00
230395;2016;9,00;0,01;0,00
230400;2016;9,00;0,01;0,00
230410;2016;17,00;0,01;0,00
230420;2016;40,00;0,01;0,00
230423;2016;7,00;0,01;0,00
230425;2016;10,00;0,01;0,00
230426;2016;5,00;0,01;0,00
230427;2016;3,00;0,01;0,00
230428;2016;18,00;0,01;0,00
230430;2016;9,00;0,01;0,00
230435;2016;9,00;0,01;0,00
230440;2016;370,00;0,01;0,00
230445;2016;6,00;0,01;0,00
230450;2016;5,00;0,01;0,00
230460;2016;3,00;0,01;0,00
230465;2016;8,00;0,01;0,00
230470;2016;17,00;0,01;0,00
230480;2016;2,00;0,01;0,00
230490;2016;5,00;0,01;0,00
230495;2016;7,00;0,01;0,00
230500;2016;14,00;0,01;0,00
230510;2016;3,00;0,01;0,00
230520;2016;6,00;0,01;0,00
230523;2016;21,00;0,01;0,00
230526;2016;5,00;0,01;0,00
230530;2016;11,00;0,01;0,00
230533;2016;6,00;0,01;0,00
230535;2016;8,00;0,01;0,00
230540;2016;20,00;0,01;0,00
230550;2016;29,00;0,01;0,00
230560;2016;9,00;0,01;0,00
230565;2016;5,00;0,01;0,00
230570;2016;4,00;0,01;0,00
230580;2016;15,00;0,01;0,00
230590;2016;9,00;0,01;0,00
230600;2016;6,00;0,01;0,00
230610;2016;10,00;0,01;0,00
230620;2016;3,00;0,01;0,00
230625;2016;10,00;0,01;0,00
230630;2016;17,00;0,01;0,00
230640;2016;40,00;0,01;0,00
230650;2016;6,00;0,01;0,00
230655;2016;11,00;0,01;0,00
230660;2016;10,00;0,01;0,00
230670;2016;8,00;0,01;0,00
230680;2016;4,00;0,01;0,00
230690;2016;12,00;0,01;0,00
230700;2016;13,00;0,01;0,00
230710;2016;10,00;0,01;0,00
230720;2016;3,00;0,01;0,00
230725;2016;7,00;0,01;0,00
230730;2016;67,00;0,01;0,00
230740;2016;8,00;0,01;0,00
230750;2016;10,00;0,01;0,00
230760;2016;15,00;0,01;0,00
230763;2016;8,00;0,01;0,00
230765;2016;56,00;0,01;0,00
230770;2016;35,00;0,01;0,00
230780;2016;8,00;0,01;0,00
230790;2016;5,00;0,01;0,00
230800;2016;8,00;0,01;0,00
230810;2016;21,00;0,01;0,00
230820;2016;5,00;0,01;0,00
230830;2016;13,00;0,01;0,00
230835;2016;5,00;0,01;0,00
230837;2016;5,00;0,01;0,00
230840;2016;14,00;0,01;0,00
230850;2016;11,00;0,01;0,00
230860;2016;6,00;0,01;0,00
230870;2016;24,00;0,01;0,00
230880;2016;4,00;0,01;0,00
230890;2016;6,00;0,01;0,00
230900;2016;4,60;0,01;0,00
230910;2016;4,00;0,01;0,00
230920;2016;7,00;0,01;0,00
230930;2016;9,00;0,01;0,00
230940;2016;7,00;0,01;0,00
230945;2016;11,00;0,01;0,00
230950;2016;8,00;0,01;0,00
230960;2016;19,00;0,01;0,00
230970;2016;22,00;0,01;0,00
230980;2016;5,00;0,01;0,00
230990;2016;3,00;0,01;0,00
231000;2016;4,00;0,01;0,00
231010;2016;3,00;0,01;0,00
231020;2016;11,00;0,01;0,00
231025;2016;10,00;0,01;0,00
231030;2016;13,00;0,01;0,00
231040;2016;5,00;0,01;0,00
231050;2016;12,00;0,01;0,00
231060;2016;4,00;0,01;0,00
231070;2016;14,00;0,01;0,00
231080;2016;7,00;0,01;0,00
231085;2016;10,00;0,01;0,00
231090;2016;8,00;0,01;0,00
231095;2016;5,00;0,01;0,00
231100;2016;5,00;0,01;0,00
231110;2016;7,00;0,01;0,00
231120;2016;5,00;0,01;0,00
231123;2016;3,00;0,01;0,00
231126;2016;9,00;0,01;0,00
231130;2016;20,00;0,01;0,00
231135;2016;7,00;0,01;0,00
231140;2016;18,00;0,01;0,00
231150;2016;9,00;0,01;0,00
231160;2016;11,00;0,01;0,00
231170;2016;9,00;0,01;0,00
231180;2016;20,00;0,01;0,00
231190;2016;7,00;0,01;0,00
231195;2016;7,00;0,01;0,00
231220;2016;12,00;0,01;0,00
231200;2016;9,00;0,01;0,00
231210;2016;8,00;0,01;0,00
231230;2016;15,00;0,01;0,00
231240;2016;17,00;0,01;0,00
231250;2016;4,00;0,01;0,00
231260;2016;6,00;0,01;0,00
231270;2016;8,00;0,01;0,00
231280;2016;3,00;0,01;0,00
231290;2016;63,00;0,01;0,00
231300;2016;9,00;0,01;0,00
231310;2016;10,00;0,01;0,00
231320;2016;11,00;0,01;0,00
231325;2016;4,00;0,01;0,00
231330;2016;24,00;0,01;0,00
231335;2016;8,00;0,01;0,00
231340;2016;26,00;0,01;0,00
231350;2016;16,00;0,01;0,00
231355;2016;6,00;0,01;0,00
231360;2016;15,00;0,01;0,00
231370;2016;3,00;0,01;0,00
231375;2016;7,00;0,01;0,00
231380;2016;10,00;0,01;0,00
231390;2016;6,00;0,01;0,00
231395;2016;6,00;0,01;0,00
231400;2016;14,00;0,01;0,00
231410;2016;18,00;0,01;0,00
240010;2016;5,00;0,01;0,00
240020;2016;18,00;0,01;0,00
240030;2016;5,00;0,01;0,00
240040;2016;2,00;0,01;0,00
240050;2016;7,00;0,01;0,00
240060;2016;2,00;0,01;0,00
240070;2016;5,00;0,01;0,00
240080;2016;5,00;0,01;0,00
240090;2016;3,00;0,01;0,00
240100;2016;9,00;0,01;0,00
240110;2016;9,00;0,01;0,00
240120;2016;5,00;0,01;0,00
240130;2016;3,00;0,01;0,00
240140;2016;3,00;0,01;0,00
240145;2016;11,00;0,01;0,00
240150;2016;2,00;0,01;0,00
240160;2016;2,00;0,01;0,00
240165;2016;1,00;0,01;0,00
240170;2016;4,00;0,01;0,00
240180;2016;6,00;0,01;0,00
240185;2016;2,00;0,01;0,00
240190;2016;2,00;0,01;0,00
240200;2016;24,00;0,01;0,00
240210;2016;5,00;0,01;0,00
240220;2016;14,00;0,01;0,00
240230;2016;8,00;0,01;0,00
240240;2016;3,00;0,01;0,00
240250;2016;4,00;0,01;0,00
240260;2016;21,00;0,01;0,00
240270;2016;5,00;0,01;0,00
240280;2016;3,00;0,01;0,00
240290;2016;1,85;0,01;0,00
240300;2016;3,00;0,01;0,00
240310;2016;17,00;0,01;0,00
240320;2016;3,00;0,01;0,00
240330;2016;2,60;0,01;0,00
240340;2016;3,00;0,01;0,00
240350;2016;5,00;0,01;0,00
240360;2016;10,00;0,01;0,00
240370;2016;2,00;0,01;0,00
240375;2016;1,00;0,01;0,00
240380;2016;4,00;0,01;0,00
240390;2016;1,00;0,01;0,00
240400;2016;2,00;0,01;0,00
240410;2016;1,00;0,01;0,00
240420;2016;12,00;0,01;0,00
240430;2016;5,00;0,01;0,00
240440;2016;5,00;0,01;0,00
240450;2016;8,00;0,01;0,00
240460;2016;5,00;0,01;0,00
240470;2016;7,00;0,01;0,00
240480;2016;1,00;0,01;0,00
240485;2016;3,00;0,01;0,00
240490;2016;3,00;0,01;0,00
240500;2016;3,00;0,01;0,00
240510;2016;3,00;0,01;0,00
240520;2016;3,00;0,01;0,00
240530;2016;4,00;0,01;0,00
240540;2016;3,00;0,01;0,00
240550;2016;1,00;0,01;0,00
240560;2016;6,00;0,01;0,00
240570;2016;5,00;0,01;0,00
240580;2016;12,00;0,01;0,00
240590;2016;1,00;0,01;0,00
240600;2016;3,00;0,01;0,00
240610;2016;9,00;0,01;0,00
240615;2016;2,00;0,01;0,00
240620;2016;3,00;0,01;0,00
240630;2016;4,00;0,01;0,00
240640;2016;1,00;0,01;0,00
240650;2016;5,00;0,01;0,00
240660;2016;4,00;0,01;0,00
240670;2016;5,00;0,01;0,00
240680;2016;2,00;0,01;0,00
240690;2016;2,00;0,01;0,00
240700;2016;5,00;0,01;0,00
240710;2016;23,00;0,01;0,00
240720;2016;10,00;0,01;0,00
240725;2016;1,00;0,01;0,00
240730;2016;4,00;0,01;0,00
240740;2016;3,00;0,01;0,00
240750;2016;5,00;0,01;0,00
240760;2016;2,00;0,01;0,00
240770;2016;6,00;0,01;0,00
240780;2016;10,00;0,01;0,00
240790;2016;1,00;0,01;0,00
240800;2016;65,00;0,01;0,00
240810;2016;132,00;0,01;0,00
240820;2016;12,00;0,01;0,00
240830;2016;15,00;0,01;0,00
240840;2016;2,00;0,01;0,00
240850;2016;2,00;0,01;0,00
240860;2016;1,60;0,01;0,00
240870;2016;2,00;0,01;0,00
240880;2016;2,00;0,01;0,00
240890;2016;8,00;0,01;0,00
240325;2016;53,00;0,01;0,00
240910;2016;6,00;0,01;0,00
240920;2016;1,00;0,01;0,00
240930;2016;6,00;0,01;0,00
240940;2016;7,80;0,01;0,00
240950;2016;2,00;0,01;0,00
240960;2016;2,00;0,01;0,00
240970;2016;4,00;0,01;0,00
240980;2016;7,00;0,01;0,00
240990;2016;6,00;0,01;0,00
241000;2016;0,00;0,01;0,00
241010;2016;6,00;0,01;0,00
241020;2016;3,00;0,01;0,00
241025;2016;2,00;0,01;0,00
241040;2016;4,00;0,01;0,00
241050;2016;2,00;0,01;0,00
241060;2016;1,00;0,01;0,00
241070;2016;2,00;0,01;0,00
241080;2016;2,00;0,01;0,00
241090;2016;4,00;0,01;0,00
240895;2016;5,00;0,01;0,00
241100;2016;1,60;0,01;0,00
241110;2016;2,00;0,01;0,00
241120;2016;12,00;0,01;0,00
240933;2016;2,00;0,01;0,00
241140;2016;7,00;0,01;0,00
241142;2016;1,00;0,01;0,00
241150;2016;11,00;0,01;0,00
241160;2016;2,00;0,01;0,00
241170;2016;2,00;0,01;0,00
241180;2016;2,00;0,01;0,00
241190;2016;2,00;0,01;0,00
241200;2016;31,00;0,01;0,00
241210;2016;3,00;0,01;0,00
241220;2016;21,00;0,01;0,00
241230;2016;6,00;0,01;0,00
241240;2016;2,00;0,01;0,00
241250;2016;7,00;0,01;0,00
241255;2016;4,00;0,01;0,00
241260;2016;8,00;0,01;0,00
241270;2016;3,00;0,01;0,00
241280;2016;4,00;0,01;0,00
241290;2016;5,00;0,01;0,00
241300;2016;3,00;0,01;0,00
241310;2016;3,00;0,01;0,00
241320;2016;2,00;0,01;0,00
241030;2016;5,00;0,01;0,00
241330;2016;3,00;0,01;0,00
241335;2016;4,00;0,01;0,00
241340;2016;3,00;0,01;0,00
241350;2016;3,00;0,01;0,00
241355;2016;2,00;0,01;0,00
241360;2016;3,00;0,01;0,00
241370;2016;3,00;0,01;0,00
241380;2016;1,00;0,01;0,00
241390;2016;5,00;0,01;0,00
241400;2016;7,00;0,01;0,00
241410;2016;5,00;0,01;0,00
241415;2016;3,00;0,01;0,00
241105;2016;2,00;0,01;0,00
241420;2016;6,00;0,01;0,00
241430;2016;1,00;0,01;0,00
241440;2016;16,00;0,01;0,00
241445;2016;2,00;0,01;0,00
241450;2016;5,00;0,01;0,00
241460;2016;7,00;0,01;0,00
241470;2016;3,00;0,01;0,00
241475;2016;1,60;0,01;0,00
241480;2016;6,00;0,01;0,00
241490;2016;1,00;0,01;0,00
241500;2016;1,00;0,01;0,00
250010;2016;5,00;0,01;0,00
250020;2016;2,00;0,01;0,00
250030;2016;12,00;0,01;0,00
250040;2016;8,00;0,01;0,00
250050;2016;6,00;0,01;0,00
250053;2016;3,00;0,01;0,00
250057;2016;1,00;0,01;0,00
250060;2016;8,00;0,01;0,00
250073;2016;1,00;0,01;0,00
250077;2016;4,00;0,01;0,00
250080;2016;8,00;0,01;0,00
250090;2016;4,00;0,01;0,00
250100;2016;8,00;0,01;0,00
250110;2016;8,00;0,01;0,00
250115;2016;1,00;0,01;0,00
250120;2016;3,00;0,01;0,00
250130;2016;8,00;0,01;0,00
250135;2016;2,00;0,01;0,00
250140;2016;4,00;0,01;0,00
250150;2016;9,00;0,01;0,00
250153;2016;2,00;0,01;0,00
250160;2016;6,00;0,01;0,00
250157;2016;4,00;0,01;0,00
250170;2016;3,00;0,01;0,00
250180;2016;28,00;0,01;0,00
250190;2016;7,00;0,01;0,00
250200;2016;3,00;0,01;0,00
250205;2016;1,00;0,01;0,00
250210;2016;3,00;0,01;0,00
250215;2016;2,00;0,01;0,00
250220;2016;1,00;0,01;0,00
250230;2016;2,00;0,01;0,00
250240;2016;5,00;0,01;0,00
250250;2016;8,00;0,01;0,00
250270;2016;2,00;0,01;0,00
250280;2016;5,00;0,01;0,00
250290;2016;3,00;0,01;0,00
250300;2016;9,00;0,01;0,00
250310;2016;3,00;0,01;0,00
250320;2016;20,00;0,01;0,00
250330;2016;4,00;0,01;0,00
250340;2016;2,00;0,01;0,00
250350;2016;7,00;0,01;0,00
250355;2016;3,00;0,01;0,00
250360;2016;3,00;0,01;0,00
250370;2016;25,00;0,01;0,00
250375;2016;2,00;0,01;0,00
250380;2016;3,00;0,01;0,00
250390;2016;2,00;0,01;0,00
250400;2016;100,00;0,01;0,00
250403;2016;3,00;0,01;0,00
250407;2016;2,00;0,01;0,00
250410;2016;1,00;0,01;0,00
250415;2016;3,00;0,01;0,00
250420;2016;2,00;0,01;0,00
250430;2016;9,00;0,01;0,00
250435;2016;3,00;0,01;0,00
250440;2016;8,00;0,01;0,00
250450;2016;3,00;0,01;0,00
250460;2016;9,00;0,01;0,00
250470;2016;2,00;0,01;0,00
250480;2016;7,00;0,01;0,00
250485;2016;1,00;0,01;0,00
250490;2016;7,00;0,01;0,00
250500;2016;3,00;0,01;0,00
250510;2016;6,00;0,01;0,00
250523;2016;3,00;0,01;0,00
250520;2016;3,00;0,01;0,00
250527;2016;3,00;0,01;0,00
250530;2016;1,00;0,01;0,00
250535;2016;2,00;0,01;0,00
250540;2016;3,00;0,01;0,00
250560;2016;3,00;0,01;0,00
250570;2016;5,00;0,01;0,00
250580;2016;2,00;0,01;0,00
250590;2016;1,00;0,01;0,00
250600;2016;11,00;0,01;0,00
250610;2016;5,00;0,01;0,00
250620;2016;1,00;0,01;0,00
250625;2016;4,00;0,01;0,00
250630;2016;19,00;0,01;0,00
250640;2016;7,00;0,01;0,00
250650;2016;2,00;0,01;0,00
250660;2016;3,00;0,01;0,00
250260;2016;3,00;0,01;0,00
250670;2016;5,00;0,01;0,00
250680;2016;8,00;0,01;0,00
250690;2016;10,00;0,01;0,00
250700;2016;10,00;0,01;0,00
250710;2016;7,00;0,01;0,00
250720;2016;5,00;0,01;0,00
250730;2016;6,00;0,01;0,00
250740;2016;3,00;0,01;0,00
250750;2016;191,00;0,01;0,00
251365;2016;0,00;0,01;0,00
250760;2016;4,00;0,01;0,00
250770;2016;8,00;0,01;0,00
250780;2016;3,00;0,01;0,00
250790;2016;5,00;0,01;0,00
250800;2016;5,00;0,01;0,00
250810;2016;2,00;0,01;0,00
250820;2016;3,00;0,01;0,00
250830;2016;10,00;0,01;0,00
250840;2016;1,00;0,01;0,00
250850;2016;3,00;0,01;0,00
250855;2016;2,00;0,01;0,00
250860;2016;6,00;0,01;0,00
250870;2016;2,00;0,01;0,00
250880;2016;3,00;0,01;0,00
250890;2016;18,00;0,01;0,00
250900;2016;3,00;0,01;0,00
250905;2016;4,00;0,01;0,00
250910;2016;9,00;0,01;0,00
250915;2016;3,00;0,01;0,00
250920;2016;6,00;0,01;0,00
250930;2016;4,00;0,01;0,00
250933;2016;2,00;0,01;0,00
250937;2016;1,00;0,01;0,00
250939;2016;2,00;0,01;0,00
250940;2016;7,00;0,01;0,00
250950;2016;3,00;0,01;0,00
250960;2016;1,00;0,01;0,00
250970;2016;11,00;0,01;0,00
250980;2016;5,00;0,01;0,00
250990;2016;4,00;0,01;0,00
251000;2016;3,00;0,01;0,00
251010;2016;4,00;0,01;0,00
251020;2016;3,00;0,01;0,00
251030;2016;2,00;0,01;0,00
251040;2016;3,00;0,01;0,00
251050;2016;2,00;0,01;0,00
251060;2016;1,00;0,01;0,00
251065;2016;1,00;0,01;0,00
251070;2016;1,00;0,01;0,00
251080;2016;40,00;0,01;0,00
251090;2016;5,00;0,01;0,00
251100;2016;2,00;0,01;0,00
251110;2016;3,00;0,01;0,00
251120;2016;11,00;0,01;0,00
251272;2016;3,00;0,01;0,00
251130;2016;8,00;0,01;0,00
251140;2016;8,00;0,01;0,00
251150;2016;5,00;0,01;0,00
251160;2016;3,00;0,01;0,00
251170;2016;2,00;0,01;0,00
251180;2016;4,00;0,01;0,00
251190;2016;7,00;0,01;0,00
251200;2016;8,00;0,01;0,00
251203;2016;2,00;0,01;0,00
251207;2016;2,00;0,01;0,00
251210;2016;12,00;0,01;0,00
251220;2016;2,00;0,01;0,00
251230;2016;11,00;0,01;0,00
251240;2016;6,00;0,01;0,00
251250;2016;17,00;0,01;0,00
251260;2016;1,00;0,01;0,00
251270;2016;8,00;0,01;0,00
251274;2016;2,00;0,01;0,00
251275;2016;2,00;0,01;0,00
251276;2016;1,00;0,01;0,00
251278;2016;1,00;0,01;0,00
251280;2016;3,00;0,01;0,00
251290;2016;9,00;0,01;0,00
251300;2016;1,00;0,01;0,00
251310;2016;5,00;0,01;0,00
251315;2016;3,00;0,01;0,00
251320;2016;3,00;0,01;0,00
251330;2016;3,00;0,01;0,00
251335;2016;2,00;0,01;0,00
251340;2016;6,00;0,01;0,00
251370;2016;32,00;0,01;0,00
251380;2016;2,00;0,01;0,00
251350;2016;3,00;0,01;0,00
251360;2016;4,00;0,01;0,00
251385;2016;1,00;0,01;0,00
251392;2016;2,00;0,01;0,00
251390;2016;13,00;0,01;0,00
251396;2016;1,00;0,01;0,00
251394;2016;1,00;0,01;0,00
251398;2016;2,00;0,01;0,00
251400;2016;2,00;0,01;0,00
250070;2016;8,00;0,01;0,00
251410;2016;2,00;0,01;0,00
251420;2016;3,00;0,01;0,00
251430;2016;2,00;0,01;0,00
251440;2016;2,00;0,01;0,00
251450;2016;10,00;0,01;0,00
251455;2016;2,00;0,01;0,00
251460;2016;1,00;0,01;0,00
251465;2016;1,00;0,01;0,00
251470;2016;3,00;0,01;0,00
251480;2016;2,00;0,01;0,00
251445;2016;2,00;0,01;0,00
251490;2016;3,00;0,01;0,00
251500;2016;4,00;0,01;0,00
251510;2016;5,00;0,01;0,00
251520;2016;2,00;0,01;0,00
251540;2016;5,00;0,01;0,00
251530;2016;19,00;0,01;0,00
251550;2016;5,00;0,01;0,00
251560;2016;2,00;0,01;0,00
251570;2016;1,00;0,01;0,00
251580;2016;3,00;0,01;0,00
251590;2016;3,00;0,01;0,00
251593;2016;2,00;0,01;0,00
251597;2016;3,00;0,01;0,00
251600;2016;11,00;0,01;0,00
251610;2016;6,00;0,01;0,00
251615;2016;2,00;0,01;0,00
251620;2016;26,00;0,01;0,00
251630;2016;6,00;0,01;0,00
251640;2016;4,00;0,01;0,00
251650;2016;7,00;0,01;0,00
251660;2016;7,00;0,01;0,00
251670;2016;6,00;0,01;0,00
251675;2016;1,00;0,01;0,00
251680;2016;4,00;0,01;0,00
251690;2016;7,00;0,01;0,00
251700;2016;5,00;0,01;0,00
251710;2016;1,00;0,01;0,00
251720;2016;3,00;0,01;0,00
250550;2016;2,00;0,01;0,00
251740;2016;1,00;0,01;0,00
260005;2016;27,00;0,01;0,00
260010;2016;14,00;0,01;0,00
260020;2016;7,00;0,01;0,00
260030;2016;11,00;0,01;0,00
260040;2016;12,00;0,01;0,00
260050;2016;12,00;0,01;0,00
260060;2016;7,00;0,01;0,00
260070;2016;10,00;0,01;0,00
260080;2016;8,00;0,01;0,00
260090;2016;8,00;0,01;0,00
260100;2016;5,00;0,01;0,00
260105;2016;6,00;0,01;0,00
260110;2016;17,00;0,01;0,00
260120;2016;22,00;0,01;0,00
260130;2016;5,00;0,01;0,00
260140;2016;11,00;0,01;0,00
260150;2016;4,00;0,01;0,00
260160;2016;7,00;0,01;0,00
260170;2016;15,00;0,01;0,00
260180;2016;6,00;0,01;0,00
260190;2016;18,00;0,01;0,00
260200;2016;11,00;0,01;0,00
260210;2016;13,00;0,01;0,00
260220;2016;11,00;0,01;0,00
260230;2016;10,00;0,01;0,00
260240;2016;4,00;0,01;0,00
260250;2016;3,00;0,01;0,00
260260;2016;10,00;0,01;0,00
260270;2016;5,00;0,01;0,00
260280;2016;9,00;0,01;0,00
260290;2016;40,00;0,01;0,00
260300;2016;11,00;0,01;0,00
260310;2016;7,00;0,01;0,00
260320;2016;9,00;0,01;0,00
260330;2016;5,00;0,01;0,00
260340;2016;2,00;0,01;0,00
260345;2016;43,00;0,01;0,00
260350;2016;6,00;0,01;0,00
260360;2016;3,00;0,01;0,00
260370;2016;10,00;0,01;0,00
260380;2016;7,00;0,01;0,00
260390;2016;8,00;0,01;0,00
260392;2016;2,00;0,01;0,00
260400;2016;18,00;0,01;0,00
260410;2016;63,00;0,01;0,00
260415;2016;6,00;0,01;0,00
260420;2016;10,00;0,01;0,00
260430;2016;5,00;0,01;0,00
260440;2016;5,00;0,01;0,00
260450;2016;7,00;0,01;0,00
260460;2016;8,00;0,01;0,00
260470;2016;7,00;0,01;0,00
260480;2016;5,00;0,01;0,00
260490;2016;5,00;0,01;0,00
260500;2016;9,00;0,01;0,00
260510;2016;10,00;0,01;0,00
260515;2016;6,00;0,01;0,00
260520;2016;16,00;0,01;0,00
260530;2016;13,00;0,01;0,00
260540;2016;7,00;0,01;0,00
260545;2016;1,00;0,01;0,00
260550;2016;4,00;0,01;0,00
260560;2016;7,00;0,01;0,00
260570;2016;8,00;0,01;0,00
260580;2016;5,00;0,01;0,00
260590;2016;8,00;0,01;0,00
260600;2016;36,00;0,01;0,00
260610;2016;8,00;0,01;0,00
260620;2016;25,00;0,01;0,00
260630;2016;3,00;0,01;0,00
260640;2016;20,00;0,01;0,00
260650;2016;9,00;0,01;0,00
260660;2016;12,00;0,01;0,00
260670;2016;3,00;0,01;0,00
260680;2016;27,00;0,01;0,00
260690;2016;4,00;0,01;0,00
260760;2016;8,00;0,01;0,00
260700;2016;6,00;0,01;0,00
260710;2016;2,00;0,01;0,00
260720;2016;15,00;0,01;0,00
260730;2016;11,00;0,01;0,00
260740;2016;1,00;0,01;0,00
260750;2016;8,00;0,01;0,00
260765;2016;12,00;0,01;0,00
